commodity,unit,fips,adc,state,yield,county_yield,ad_yield,st_yield,st_irrigated,st_partial,st_none
"MUSTARD, SEED",LB,16065,16ag90,16,310.31,,310.31,1155.16,,,
"MUSTARD, SEED",LB,30015,30ag20,30,377.74,377.74,494.24,477.67,,,
"MUSTARD, SEED",LB,30073,30ag20,30,655.19,655.19,494.24,477.67,,,
"MUSTARD, SEED",LB,30011,30ag90,30,397.69,397.69,397.69,477.67,,,
"MUSTARD, SEED",LB,53003,53ag90,53,1078.13,,1078.13,885.88,,,
"MUSTARD, SEED",LB,53013,53ag90,53,1197.36,1197.36,1078.13,885.88,,,
"MUSTARD, SEED",LB,53023,53ag90,53,1078.13,,1078.13,885.88,,,
"MUSTARD, SEED",LB,53075,53ag90,53,958.89,958.89,1078.13,885.88,,,
"MUSTARD, SEED",LB,53071,53ag90,53,1078.13,,1078.13,885.88,,,
"MUSTARD, SEED",LB,53001,53ag50,53,692.06,,692.06,885.88,,,
"MUSTARD, SEED",LB,53043,53ag50,53,692.06,692.06,692.06,885.88,,,
"MUSTARD, SEED",LB,53063,53ag30,53,695.19,695.19,695.19,885.88,,,
"MUSTARD, SEED",LB,41031,41ag80,41,981.44,,,981.44,,,
"MUSTARD, SEED",LB,41059,41ag30,41,761.23,761.23,761.23,981.44,,,
"MUSTARD, SEED",LB,41049,41ag20,41,981.44,,,981.44,,,
"MUSTARD, SEED",LB,41043,41ag10,41,987.25,987.25,1091.54,981.44,,,
OATS,BU,06081,06ag40,06,123.00,123.00,71.18,86.26,109.20,107.60,64.10
OATS,BU,06079,06ag40,06,61.72,61.72,71.18,86.26,109.20,107.60,64.10
OATS,BU,06021,06ag50,06,76.15,76.15,77.09,86.26,109.20,107.60,64.10
OATS,BU,06067,06ag50,06,64.88,64.88,77.09,86.26,109.20,107.60,64.10
OATS,BU,06095,06ag50,06,77.09,,77.09,86.26,109.20,107.60,64.10
OATS,BU,06011,06ag50,06,77.09,,77.09,86.26,109.20,107.60,64.10
OATS,BU,06101,06ag50,06,64.14,64.14,77.09,86.26,109.20,107.60,64.10
OATS,BU,06045,06ag10,06,86.26,,,86.26,109.20,107.60,64.10
OATS,BU,16059,16ag90,16,45.49,45.49,65.72,77.24,85.70,53.30,53.85
OATS,BU,16071,16ag90,16,65.96,65.96,65.72,77.24,85.70,53.30,53.85
OATS,BU,16077,16ag90,16,65.72,,65.72,77.24,85.70,53.30,53.85
OATS,BU,16081,16ag90,16,77.78,77.78,65.72,77.24,85.70,53.30,53.85
OATS,BU,16051,16ag90,16,65.76,65.76,65.72,77.24,85.70,53.30,53.85
OATS,BU,16007,16ag90,16,47.71,47.71,65.72,77.24,85.70,53.30,53.85
OATS,BU,16011,16ag90,16,76.17,76.17,65.72,77.24,85.70,53.30,53.85
OATS,BU,16019,16ag90,16,55.97,55.97,65.72,77.24,85.70,53.30,53.85
OATS,BU,16023,16ag90,16,97.95,97.95,65.72,77.24,85.70,53.30,53.85
OATS,BU,16029,16ag90,16,46.56,46.56,65.72,77.24,85.70,53.30,53.85
OATS,BU,16033,16ag90,16,100.00,100.00,65.72,77.24,85.70,53.30,53.85
OATS,BU,16037,16ag90,16,65.72,,65.72,77.24,85.70,53.30,53.85
OATS,BU,16041,16ag90,16,55.33,55.33,65.72,77.24,85.70,53.30,53.85
OATS,BU,16043,16ag90,16,58.11,58.11,65.72,77.24,85.70,53.30,53.85
OATS,BU,30039,30ag10,30,81.72,,81.72,49.20,76.85,63.10,36.50
OATS,BU,30029,30ag10,30,66.01,66.01,81.72,49.20,76.85,63.10,36.50
OATS,BU,30089,30ag10,30,75.54,75.54,81.72,49.20,76.85,63.10,36.50
OATS,BU,30081,30ag10,30,110.37,110.37,81.72,49.20,76.85,63.10,36.50
OATS,BU,30077,30ag10,30,91.53,91.53,81.72,49.20,76.85,63.10,36.50
OATS,BU,30063,30ag10,30,81.72,,81.72,49.20,76.85,63.10,36.50
OATS,BU,30061,30ag10,30,81.72,,81.72,49.20,76.85,63.10,36.50
OATS,BU,30053,30ag10,30,81.72,,81.72,49.20,76.85,63.10,36.50
OATS,BU,30047,30ag10,30,65.17,65.17,81.72,49.20,76.85,63.10,36.50
OATS,BU,30051,30ag20,30,10.11,10.11,39.57,49.20,76.85,63.10,36.50
OATS,BU,30099,30ag20,30,28.00,28.00,39.57,49.20,76.85,63.10,36.50
OATS,BU,30101,30ag20,30,26.96,26.96,39.57,49.20,76.85,63.10,36.50
OATS,BU,30015,30ag20,30,49.09,49.09,39.57,49.20,76.85,63.10,36.50
OATS,BU,30041,30ag20,30,49.51,49.51,39.57,49.20,76.85,63.10,36.50
OATS,BU,30005,30ag20,30,44.53,44.53,39.57,49.20,76.85,63.10,36.50
OATS,BU,30071,30ag20,30,41.31,41.31,39.57,49.20,76.85,63.10,36.50
OATS,BU,30073,30ag20,30,62.55,62.55,39.57,49.20,76.85,63.10,36.50
OATS,BU,30035,30ag20,30,44.04,44.04,39.57,49.20,76.85,63.10,36.50
OATS,BU,30105,30ag30,30,57.17,57.17,40.31,49.20,76.85,63.10,36.50
OATS,BU,30085,30ag30,30,36.83,36.83,40.31,49.20,76.85,63.10,36.50
OATS,BU,30091,30ag30,30,37.88,37.88,40.31,49.20,76.85,63.10,36.50
OATS,BU,30033,30ag30,30,30.68,30.68,40.31,49.20,76.85,63.10,36.50
OATS,BU,30055,30ag30,30,35.51,35.51,40.31,49.20,76.85,63.10,36.50
OATS,BU,30021,30ag30,30,33.02,33.02,40.31,49.20,76.85,63.10,36.50
OATS,BU,30083,30ag30,30,44.43,44.43,40.31,49.20,76.85,63.10,36.50
OATS,BU,30019,30ag30,30,46.92,46.92,40.31,49.20,76.85,63.10,36.50
OATS,BU,30069,30ag50,30,40.83,40.83,49.39,49.20,76.85,63.10,36.50
OATS,BU,30007,30ag50,30,66.94,66.94,49.39,49.20,76.85,63.10,36.50
OATS,BU,30013,30ag50,30,35.46,35.46,49.39,49.20,76.85,63.10,36.50
OATS,BU,30027,30ag50,30,37.00,37.00,49.39,49.20,76.85,63.10,36.50
OATS,BU,30037,30ag50,30,49.39,,49.39,49.20,76.85,63.10,36.50
OATS,BU,30045,30ag50,30,28.36,28.36,49.39,49.20,76.85,63.10,36.50
OATS,BU,30049,30ag50,30,49.39,,49.39,49.20,76.85,63.10,36.50
OATS,BU,30059,30ag50,30,91.34,91.34,49.39,49.20,76.85,63.10,36.50
OATS,BU,30065,30ag50,30,54.46,54.46,49.39,49.20,76.85,63.10,36.50
OATS,BU,30107,30ag50,30,40.73,40.73,49.39,49.20,76.85,63.10,36.50
OATS,BU,30043,30ag70,30,77.31,,77.31,49.20,76.85,63.10,36.50
OATS,BU,30001,30ag70,30,84.62,84.62,77.31,49.20,76.85,63.10,36.50
OATS,BU,30057,30ag70,30,88.57,88.57,77.31,49.20,76.85,63.10,36.50
OATS,BU,30031,30ag70,30,58.75,58.75,77.31,49.20,76.85,63.10,36.50
OATS,BU,30103,30ag80,30,53.87,,53.87,49.20,76.85,63.10,36.50
OATS,BU,30097,30ag80,30,34.42,34.42,53.87,49.20,76.85,63.10,36.50
OATS,BU,30095,30ag80,30,41.39,41.39,53.87,49.20,76.85,63.10,36.50
OATS,BU,30067,30ag80,30,68.62,68.62,53.87,49.20,76.85,63.10,36.50
OATS,BU,30009,30ag80,30,72.16,72.16,53.87,49.20,76.85,63.10,36.50
OATS,BU,30003,30ag80,30,61.50,61.50,53.87,49.20,76.85,63.10,36.50
OATS,BU,30111,30ag80,30,45.11,45.11,53.87,49.20,76.85,63.10,36.50
OATS,BU,30011,30ag90,30,19.14,19.14,32.23,49.20,76.85,63.10,36.50
OATS,BU,30075,30ag90,30,40.58,40.58,32.23,49.20,76.85,63.10,36.50
OATS,BU,30079,30ag90,30,36.52,36.52,32.23,49.20,76.85,63.10,36.50
OATS,BU,30087,30ag90,30,28.16,28.16,32.23,49.20,76.85,63.10,36.50
OATS,BU,30109,30ag90,30,31.23,31.23,32.23,49.20,76.85,63.10,36.50
OATS,BU,30025,30ag90,30,35.60,35.60,32.23,49.20,76.85,63.10,36.50
OATS,BU,30017,30ag90,30,34.38,34.38,32.23,49.20,76.85,63.10,36.50
OATS,BU,41009,41ag10,41,71.04,71.04,76.73,85.74,108.15,86.30,75.75
OATS,BU,41003,41ag10,41,62.94,62.94,76.73,85.74,108.15,86.30,75.75
OATS,BU,41071,41ag10,41,80.67,80.67,76.73,85.74,108.15,86.30,75.75
OATS,BU,41005,41ag10,41,70.65,70.65,76.73,85.74,108.15,86.30,75.75
OATS,BU,41053,41ag10,41,74.13,74.13,76.73,85.74,108.15,86.30,75.75
OATS,BU,41067,41ag10,41,82.26,82.26,76.73,85.74,108.15,86.30,75.75
OATS,BU,41051,41ag10,41,73.56,73.56,76.73,85.74,108.15,86.30,75.75
OATS,BU,41047,41ag10,41,78.09,78.09,76.73,85.74,108.15,86.30,75.75
OATS,BU,41043,41ag10,41,91.12,91.12,76.73,85.74,108.15,86.30,75.75
OATS,BU,41039,41ag10,41,82.80,82.80,76.73,85.74,108.15,86.30,75.75
OATS,BU,41055,41ag20,41,59.16,,59.16,85.74,108.15,86.30,75.75
OATS,BU,41021,41ag20,41,59.16,59.16,59.16,85.74,108.15,86.30,75.75
OATS,BU,41059,41ag30,41,97.26,,97.26,85.74,108.15,86.30,75.75
OATS,BU,41063,41ag30,41,113.50,113.50,97.26,85.74,108.15,86.30,75.75
OATS,BU,41001,41ag30,41,93.05,93.05,97.26,85.74,108.15,86.30,75.75
OATS,BU,41061,41ag30,41,85.23,85.23,97.26,85.74,108.15,86.30,75.75
OATS,BU,41029,41ag70,41,123.25,123.25,123.25,85.74,108.15,86.30,75.75
OATS,BU,41033,41ag70,41,123.25,,123.25,85.74,108.15,86.30,75.75
OATS,BU,41019,41ag70,41,123.25,,123.25,85.74,108.15,86.30,75.75
OATS,BU,41069,41ag80,41,32.75,32.75,96.92,85.74,108.15,86.30,75.75
OATS,BU,41025,41ag80,41,96.92,,96.92,85.74,108.15,86.30,75.75
OATS,BU,41031,41ag80,41,96.92,,96.92,85.74,108.15,86.30,75.75
OATS,BU,41035,41ag80,41,97.60,97.60,96.92,85.74,108.15,86.30,75.75
OATS,BU,41037,41ag80,41,151.00,151.00,96.92,85.74,108.15,86.30,75.75
OATS,BU,41045,41ag80,41,106.31,106.31,96.92,85.74,108.15,86.30,75.75
OATS,BU,53061,53ag10,53,50.00,50.00,81.97,66.32,90.60,52.40,59.35
OATS,BU,53067,53ag10,53,81.97,,81.97,66.32,90.60,52.40,59.35
OATS,BU,53011,53ag10,53,90.87,90.87,81.97,66.32,90.60,52.40,59.35
OATS,BU,53033,53ag10,53,118.50,118.50,81.97,66.32,90.60,52.40,59.35
OATS,BU,53027,53ag10,53,81.97,,81.97,66.32,90.60,52.40,59.35
OATS,BU,53073,53ag10,53,87.25,87.25,81.97,66.32,90.60,52.40,59.35
OATS,BU,53057,53ag10,53,60.09,60.09,81.97,66.32,90.60,52.40,59.35
OATS,BU,53009,53ag10,53,81.97,,81.97,66.32,90.60,52.40,59.35
OATS,BU,53041,53ag10,53,85.09,85.09,81.97,66.32,90.60,52.40,59.35
OATS,BU,53047,53ag20,53,55.21,55.21,63.64,66.32,90.60,52.40,59.35
OATS,BU,53077,53ag20,53,63.64,,63.64,66.32,90.60,52.40,59.35
OATS,BU,53037,53ag20,53,92.15,92.15,63.64,66.32,90.60,52.40,59.35
OATS,BU,53039,53ag20,53,43.56,43.56,63.64,66.32,90.60,52.40,59.35
OATS,BU,53019,53ag30,53,46.66,,46.66,66.32,90.60,52.40,59.35
OATS,BU,53065,53ag30,53,42.87,42.87,46.66,66.32,90.60,52.40,59.35
OATS,BU,53063,53ag30,53,50.44,50.44,46.66,66.32,90.60,52.40,59.35
OATS,BU,53051,53ag30,53,46.66,,46.66,66.32,90.60,52.40,59.35
OATS,BU,53025,53ag50,53,57.27,,57.27,66.32,90.60,52.40,59.35
OATS,BU,53017,53ag50,53,37.56,37.56,57.27,66.32,90.60,52.40,59.35
OATS,BU,53001,53ag50,53,73.65,73.65,57.27,66.32,90.60,52.40,59.35
OATS,BU,53043,53ag50,53,60.61,60.61,57.27,66.32,90.60,52.40,59.35
OATS,BU,53075,53ag90,53,56.65,,56.65,66.32,90.60,52.40,59.35
OATS,BU,53013,53ag90,53,79.19,79.19,56.65,66.32,90.60,52.40,59.35
OATS,BU,53003,53ag90,53,34.11,34.11,56.65,66.32,90.60,52.40,59.35
OATS,BU,06093,06ag20,06,86.26,,,86.26,109.20,107.60,64.10
OATS,BU,06049,06ag30,06,86.26,,,86.26,109.20,107.60,64.10
OATS,BU,06035,06ag30,06,86.26,,,86.26,109.20,107.60,64.10
OATS,BU,06069,06ag40,06,64.98,64.98,71.18,86.26,109.20,107.60,64.10
OATS,BU,06053,06ag40,06,97.58,97.58,71.18,86.26,109.20,107.60,64.10
OATS,BU,06097,06ag40,06,56.06,56.06,71.18,86.26,109.20,107.60,64.10
OATS,BU,06033,06ag40,06,23.75,23.75,71.18,86.26,109.20,107.60,64.10
OATS,BU,16005,16ag90,16,61.58,61.58,65.72,77.24,85.70,53.30,53.85
OATS,BU,16065,16ag90,16,65.72,,65.72,77.24,85.70,53.30,53.85
OATS,BU,06103,06ag50,06,76.67,76.67,77.09,86.26,109.20,107.60,64.10
OATS,BU,06113,06ag50,06,127.11,127.11,77.09,86.26,109.20,107.60,64.10
OATS,BU,06115,06ag50,06,53.57,53.57,77.09,86.26,109.20,107.60,64.10
OATS,BU,06039,06ag51,06,104.83,104.83,103.13,86.26,109.20,107.60,64.10
OATS,BU,06031,06ag51,06,118.23,118.23,103.13,86.26,109.20,107.60,64.10
OATS,BU,06029,06ag51,06,87.86,87.86,103.13,86.26,109.20,107.60,64.10
OATS,BU,06019,06ag51,06,114.13,114.13,103.13,86.26,109.20,107.60,64.10
OATS,BU,06107,06ag51,06,100.65,100.65,103.13,86.26,109.20,107.60,64.10
OATS,BU,06099,06ag51,06,106.88,106.88,103.13,86.26,109.20,107.60,64.10
OATS,BU,06077,06ag51,06,95.07,95.07,103.13,86.26,109.20,107.60,64.10
OATS,BU,06047,06ag51,06,97.42,97.42,103.13,86.26,109.20,107.60,64.10
OATS,BU,06025,06ag80,06,124.30,124.30,88.91,86.26,109.20,107.60,64.10
OATS,BU,06065,06ag80,06,88.91,,88.91,86.26,109.20,107.60,64.10
OATS,BU,06071,06ag80,06,56.21,56.21,88.91,86.26,109.20,107.60,64.10
OATS,BU,06073,06ag80,06,88.91,,88.91,86.26,109.20,107.60,64.10
OATS,BU,06111,06ag80,06,63.21,63.21,88.91,86.26,109.20,107.60,64.10
OATS,BU,06083,06ag80,06,111.93,111.93,88.91,86.26,109.20,107.60,64.10
OATS,BU,16009,16ag10,16,73.74,73.74,60.44,77.24,85.70,53.30,53.85
OATS,BU,16069,16ag10,16,48.27,48.27,60.44,77.24,85.70,53.30,53.85
OATS,BU,16061,16ag10,16,67.61,67.61,60.44,77.24,85.70,53.30,53.85
OATS,BU,16057,16ag10,16,68.59,68.59,60.44,77.24,85.70,53.30,53.85
OATS,BU,16055,16ag10,16,66.35,66.35,60.44,77.24,85.70,53.30,53.85
OATS,BU,16049,16ag10,16,59.88,59.88,60.44,77.24,85.70,53.30,53.85
OATS,BU,16035,16ag10,16,36.45,36.45,60.44,77.24,85.70,53.30,53.85
OATS,BU,16021,16ag10,16,66.42,66.42,60.44,77.24,85.70,53.30,53.85
OATS,BU,16017,16ag10,16,56.67,56.67,60.44,77.24,85.70,53.30,53.85
OATS,BU,16087,16ag70,16,43.68,43.68,92.78,77.24,85.70,53.30,53.85
OATS,BU,16085,16ag70,16,100.00,100.00,92.78,77.24,85.70,53.30,53.85
OATS,BU,16039,16ag70,16,100.00,100.00,92.78,77.24,85.70,53.30,53.85
OATS,BU,16001,16ag70,16,103.88,103.88,92.78,77.24,85.70,53.30,53.85
OATS,BU,16003,16ag70,16,92.78,,92.78,77.24,85.70,53.30,53.85
OATS,BU,16045,16ag70,16,91.01,91.01,92.78,77.24,85.70,53.30,53.85
OATS,BU,16027,16ag70,16,117.03,117.03,92.78,77.24,85.70,53.30,53.85
OATS,BU,16073,16ag70,16,87.25,87.25,92.78,77.24,85.70,53.30,53.85
OATS,BU,16075,16ag70,16,99.40,99.40,92.78,77.24,85.70,53.30,53.85
OATS,BU,16063,16ag80,16,83.96,83.96,106.69,77.24,85.70,53.30,53.85
OATS,BU,16013,16ag80,16,106.69,,106.69,77.24,85.70,53.30,53.85
OATS,BU,16083,16ag80,16,93.35,93.35,106.69,77.24,85.70,53.30,53.85
OATS,BU,16025,16ag80,16,106.69,,106.69,77.24,85.70,53.30,53.85
OATS,BU,16031,16ag80,16,103.81,103.81,106.69,77.24,85.70,53.30,53.85
OATS,BU,16067,16ag80,16,138.77,138.77,106.69,77.24,85.70,53.30,53.85
OATS,BU,16047,16ag80,16,75.47,75.47,106.69,77.24,85.70,53.30,53.85
OATS,BU,16053,16ag80,16,144.78,144.78,106.69,77.24,85.70,53.30,53.85
PEANUTS,LB,06047,06ag51,06,3114.50,,3114.50,3114.50,2557.30,,
PEANUTS,LB,06019,06ag51,06,3114.50,3114.50,3114.50,3114.50,2557.30,,
PEAS,CWT,06089,06ag20,06,,,,,,,
PEAS,CWT,06045,06ag10,06,,,,,,,
PEAS,CWT,06015,06ag10,06,,,,,,,
PEAS,CWT,06023,06ag10,06,,,,,,,
PEAS,CWT,06093,06ag20,06,,,,,,,
PEAS,CWT,06105,06ag20,06,,,,,,,
PEAS,CWT,06087,06ag40,06,,,,,,,
PEAS,CWT,06013,06ag40,06,,,,,,,
PEAS,CWT,06053,06ag40,06,,,,,,,
PEAS,CWT,06069,06ag40,06,,,,,,,
PEAS,CWT,06079,06ag40,06,,,,,,,
PEAS,CWT,06081,06ag40,06,,,,,,,
PEAS,CWT,06085,06ag40,06,,,,,,,
PEAS,CWT,06097,06ag40,06,,,,,,,
PEAS,CWT,06007,06ag50,06,,,,,,,
PEAS,CWT,06095,06ag50,06,,,,,,,
PEAS,CWT,06115,06ag50,06,,,,,,,
PEAS,CWT,06113,06ag50,06,,,,,,,
PEAS,CWT,06067,06ag50,06,,,,,,,
PEAS,CWT,06029,06ag51,06,,,,,,,
PEAS,CWT,06019,06ag51,06,,,,,,,
PEAS,CWT,06077,06ag51,06,,,,,,,
PEAS,CWT,06099,06ag51,06,,,,,,,
PEAS,CWT,06107,06ag51,06,,,,,,,
PEAS,CWT,06047,06ag51,06,,,,,,,
PEAS,CWT,06017,06ag60,06,,,,,,,
PEAS,CWT,06009,06ag60,06,,,,,,,
PEAS,CWT,06061,06ag60,06,,,,,,,
PEAS,CWT,06005,06ag60,06,,,,,,,
PEAS,CWT,06057,06ag60,06,,,,,,,
PEAS,CWT,06065,06ag80,06,,,,,,,
PEAS,CWT,06037,06ag80,06,,,,,,,
PEAS,CWT,06083,06ag80,06,,,,,,,
PEAS,CWT,06073,06ag80,06,,,,,,,
PEAS,CWT,06071,06ag80,06,,,,,,,
PEAS,CWT,06025,06ag80,06,,,,,,,
PEAS,CWT,16057,16ag10,16,18.10,18.10,16.26,18.77,,,
PEAS,CWT,16049,16ag10,16,12.27,12.27,16.26,18.77,,,
PEAS,CWT,16069,16ag10,16,15.05,15.05,16.26,18.77,,,
PEAS,CWT,16055,16ag10,16,16.26,,16.26,18.77,,,
PEAS,CWT,16061,16ag10,16,16.07,16.07,16.26,18.77,,,
PEAS,CWT,16009,16ag10,16,19.83,19.83,16.26,18.77,,,
PEAS,CWT,16017,16ag10,16,16.26,,16.26,18.77,,,
PEAS,CWT,16035,16ag10,16,16.26,,16.26,18.77,,,
PEAS,CWT,16001,16ag70,16,17.24,,17.24,18.77,,,
PEAS,CWT,16075,16ag70,16,17.24,,17.24,18.77,,,
PEAS,CWT,16027,16ag70,16,17.24,17.24,17.24,18.77,,,
PEAS,CWT,16067,16ag80,16,22.63,22.63,23.46,18.77,,,
PEAS,CWT,16053,16ag80,16,23.93,23.93,23.46,18.77,,,
PEAS,CWT,16083,16ag80,16,23.82,23.82,23.46,18.77,,,
PEAS,CWT,16051,16ag90,16,18.77,,,18.77,,,
PEAS,CWT,16005,16ag90,16,18.77,,,18.77,,,
PEAS,CWT,16011,16ag90,16,18.77,,,18.77,,,
PEAS,CWT,16019,16ag90,16,18.77,,,18.77,,,
PEAS,CWT,16043,16ag90,16,18.77,,,18.77,,,
PEAS,CWT,16059,16ag90,16,18.77,,,18.77,,,
PEAS,CWT,30053,30ag10,30,21.18,,21.18,13.30,,,
PEAS,CWT,30081,30ag10,30,21.18,,21.18,13.30,,,
PEAS,CWT,30063,30ag10,30,21.18,,21.18,13.30,,,
PEAS,CWT,30029,30ag10,30,21.18,21.18,21.18,13.30,,,
PEAS,CWT,30015,30ag20,30,10.76,10.76,12.82,13.30,,,
PEAS,CWT,30051,30ag20,30,11.90,11.90,12.82,13.30,,,
PEAS,CWT,30071,30ag20,30,16.06,16.06,12.82,13.30,,,
PEAS,CWT,30073,30ag20,30,12.50,12.50,12.82,13.30,,,
PEAS,CWT,30005,30ag20,30,13.04,13.04,12.82,13.30,,,
PEAS,CWT,30101,30ag20,30,12.45,12.45,12.82,13.30,,,
PEAS,CWT,30035,30ag20,30,11.90,11.90,12.82,13.30,,,
PEAS,CWT,30099,30ag20,30,10.80,10.80,12.82,13.30,,,
PEAS,CWT,30041,30ag20,30,15.96,15.96,12.82,13.30,,,
PEAS,CWT,30105,30ag30,30,16.00,16.00,16.97,13.30,,,
PEAS,CWT,30033,30ag30,30,12.92,12.92,16.97,13.30,,,
PEAS,CWT,30091,30ag30,30,19.50,19.50,16.97,13.30,,,
PEAS,CWT,30085,30ag30,30,18.95,18.95,16.97,13.30,,,
PEAS,CWT,30021,30ag30,30,14.27,14.27,16.97,13.30,,,
PEAS,CWT,30083,30ag30,30,18.52,18.52,16.97,13.30,,,
PEAS,CWT,30055,30ag30,30,16.81,16.81,16.97,13.30,,,
PEAS,CWT,30019,30ag30,30,18.80,18.80,16.97,13.30,,,
PEAS,CWT,30037,30ag50,30,9.80,9.80,10.66,13.30,,,
PEAS,CWT,30007,30ag50,30,5.47,5.47,10.66,13.30,,,
PEAS,CWT,30013,30ag50,30,11.40,11.40,10.66,13.30,,,
PEAS,CWT,30027,30ag50,30,15.36,15.36,10.66,13.30,,,
PEAS,CWT,30045,30ag50,30,11.26,11.26,10.66,13.30,,,
PEAS,CWT,30049,30ag50,30,10.66,,10.66,13.30,,,
PEAS,CWT,30031,30ag70,30,18.72,18.72,18.72,13.30,,,
PEAS,CWT,30111,30ag80,30,4.53,4.53,8.44,13.30,,,
PEAS,CWT,30003,30ag80,30,7.12,7.12,8.44,13.30,,,
PEAS,CWT,30009,30ag80,30,10.80,10.80,8.44,13.30,,,
PEAS,CWT,30095,30ag80,30,11.30,11.30,8.44,13.30,,,
PEAS,CWT,30025,30ag90,30,12.63,12.63,11.88,13.30,,,
PEAS,CWT,30011,30ag90,30,9.10,9.10,11.88,13.30,,,
PEAS,CWT,30079,30ag90,30,7.23,7.23,11.88,13.30,,,
PEAS,CWT,30109,30ag90,30,18.57,18.57,11.88,13.30,,,
PEAS,CWT,41039,41ag10,41,28.71,,28.71,24.57,,,
PEAS,CWT,41003,41ag10,41,28.71,,28.71,24.57,,,
PEAS,CWT,41005,41ag10,41,28.71,,28.71,24.57,,,
PEAS,CWT,41009,41ag10,41,28.71,,28.71,24.57,,,
PEAS,CWT,41071,41ag10,41,19.32,19.32,28.71,24.57,,,
PEAS,CWT,41067,41ag10,41,28.82,28.82,28.71,24.57,,,
PEAS,CWT,41053,41ag10,41,28.24,28.24,28.71,24.57,,,
PEAS,CWT,41051,41ag10,41,28.71,,28.71,24.57,,,
PEAS,CWT,41047,41ag10,41,38.44,38.44,28.71,24.57,,,
PEAS,CWT,41043,41ag10,41,28.71,,28.71,24.57,,,
PEAS,CWT,41041,41ag10,41,28.71,,28.71,24.57,,,
PEAS,CWT,41027,41ag20,41,22.22,,22.22,24.57,,,
PEAS,CWT,41049,41ag20,41,22.22,22.22,22.22,24.57,,,
PEAS,CWT,41065,41ag20,41,22.22,,22.22,24.57,,,
PEAS,CWT,41061,41ag30,41,15.98,,15.98,24.57,,,
PEAS,CWT,41059,41ag30,41,16.38,16.38,15.98,24.57,,,
PEAS,CWT,41063,41ag30,41,15.57,15.57,15.98,24.57,,,
PEAS,CWT,41015,41ag70,41,24.57,,,24.57,,,
PEAS,CWT,41011,41ag70,41,24.57,,,24.57,,,
PEAS,CWT,41033,41ag70,41,24.57,,,24.57,,,
PEAS,CWT,41019,41ag70,41,24.57,,,24.57,,,
PEAS,CWT,41029,41ag70,41,24.57,,,24.57,,,
PEAS,CWT,41035,41ag80,41,26.08,,26.08,24.57,,,
PEAS,CWT,41045,41ag80,41,24.78,24.78,26.08,24.57,,,
PEAS,CWT,41013,41ag80,41,26.08,,26.08,24.57,,,
PEAS,CWT,41017,41ag80,41,27.37,27.37,26.08,24.57,,,
PEAS,CWT,53011,53ag10,53,24.33,,24.33,23.44,,,
PEAS,CWT,53009,53ag10,53,24.33,,24.33,23.44,,,
PEAS,CWT,53015,53ag10,53,24.33,,24.33,23.44,,,
PEAS,CWT,53027,53ag10,53,24.33,,24.33,23.44,,,
PEAS,CWT,53029,53ag10,53,24.33,,24.33,23.44,,,
PEAS,CWT,53031,53ag10,53,24.33,,24.33,23.44,,,
PEAS,CWT,53033,53ag10,53,24.33,,24.33,23.44,,,
PEAS,CWT,53035,53ag10,53,24.33,,24.33,23.44,,,
PEAS,CWT,53041,53ag10,53,20.00,20.00,24.33,23.44,,,
PEAS,CWT,53045,53ag10,53,24.33,,24.33,23.44,,,
PEAS,CWT,53049,53ag10,53,24.33,,24.33,23.44,,,
PEAS,CWT,53053,53ag10,53,24.33,,24.33,23.44,,,
PEAS,CWT,53055,53ag10,53,24.33,,24.33,23.44,,,
PEAS,CWT,53057,53ag10,53,24.33,,24.33,23.44,,,
PEAS,CWT,53061,53ag10,53,39.00,39.00,24.33,23.44,,,
PEAS,CWT,53067,53ag10,53,14.00,14.00,24.33,23.44,,,
PEAS,CWT,53073,53ag10,53,24.33,,24.33,23.44,,,
PEAS,CWT,53039,53ag20,53,23.44,,,23.44,,,
PEAS,CWT,53037,53ag20,53,23.44,,,23.44,,,
PEAS,CWT,53047,53ag20,53,23.44,,,23.44,,,
PEAS,CWT,53077,53ag20,53,23.44,,,23.44,,,
PEAS,CWT,53005,53ag20,53,23.44,,,23.44,,,
PEAS,CWT,53007,53ag20,53,23.44,,,23.44,,,
PEAS,CWT,53063,53ag30,53,17.57,17.57,17.57,23.44,,,
PEAS,CWT,53065,53ag30,53,17.57,,17.57,23.44,,,
PEAS,CWT,53025,53ag50,53,26.49,26.49,25.34,23.44,,,
PEAS,CWT,53043,53ag50,53,24.74,24.74,25.34,23.44,,,
PEAS,CWT,53021,53ag50,53,32.56,32.56,25.34,23.44,,,
PEAS,CWT,53001,53ag50,53,26.25,26.25,25.34,23.44,,,
PEAS,CWT,53017,53ag50,53,16.66,16.66,25.34,23.44,,,
PEAS,CWT,53003,53ag90,53,21.33,,21.33,23.44,,,
PEAS,CWT,53071,53ag90,53,22.18,22.18,21.33,23.44,,,
PEAS,CWT,53023,53ag90,53,21.33,,21.33,23.44,,,
PEAS,CWT,53075,53ag90,53,19.42,19.42,21.33,23.44,,,
PEAS,CWT,53013,53ag90,53,22.38,22.38,21.33,23.44,,,
"PEAS, AUSTRIAN WINTER",CWT,16043,16ag90,16,13.82,,,13.82,,,
"PEAS, AUSTRIAN WINTER",CWT,53003,53ag90,53,,,,,,,
"PEAS, AUSTRIAN WINTER",CWT,53023,53ag90,53,,,,,,,
