location,year,irrigated,non_irrigated,pasture,value,dataitem
41ag20,2010,t,f,f,349,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2010,t,f,f,424,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2010,f,t,f,50,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2010,f,t,f,50.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2011,t,f,f,362,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2011,t,f,f,374,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2011,f,t,f,46.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2011,f,t,f,49,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2012,t,f,f,340,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2012,t,f,f,347,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2012,f,t,f,34,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2012,f,t,f,34.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2013,f,t,f,31,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2013,f,t,f,33.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2013,f,f,t,13,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2013,f,f,t,15.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2014,f,t,f,60,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2014,f,t,f,94.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2014,f,f,t,10,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag20,2014,f,f,t,17,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2008,t,f,f,258,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2008,f,t,f,61.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2009,t,f,f,304,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2010,t,f,f,221,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2010,t,f,f,281,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2011,t,f,f,196,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2011,f,t,f,53,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2011,f,t,f,67,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2012,t,f,f,230,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2012,f,t,f,69.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2012,f,t,f,69.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2012,f,f,t,18.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2013,t,f,f,210,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2013,f,t,f,36,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2013,f,t,f,48,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2013,f,f,t,14,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2014,t,f,f,247,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2014,t,f,f,307,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2014,f,t,f,41.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2014,f,t,f,49,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag30,2014,f,f,t,12,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2008,t,f,f,100,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2008,f,f,t,23,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2009,t,f,f,92,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2009,t,f,f,92,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2009,f,t,f,53.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2009,f,t,f,54.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2009,f,f,t,25.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2009,f,f,t,36.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2010,t,f,f,85.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2010,t,f,f,96,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2010,f,f,t,23.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2011,t,f,f,80,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2011,t,f,f,94,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2011,f,f,t,23.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2012,t,f,f,115,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2012,t,f,f,132,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2012,f,t,f,28.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2012,f,t,f,30.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2013,f,f,t,22,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2013,f,f,t,32,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2014,f,f,t,15,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag70,2014,f,f,t,22,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2008,t,f,f,116,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2008,f,t,f,51.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2008,f,f,t,19,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2009,t,f,f,41.5,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2009,t,f,f,131,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2009,f,f,t,24,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2009,f,f,t,27.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2010,t,f,f,73,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2010,t,f,f,120,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2010,f,f,t,20,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2010,f,f,t,20,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2011,t,f,f,142,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2011,f,f,t,20,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2011,f,f,t,20,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2012,t,f,f,52,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2012,t,f,f,153,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2012,f,t,f,24.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2012,f,t,f,39,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2012,f,f,t,20,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2012,f,f,t,28.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2013,t,f,f,70,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2013,t,f,f,136,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2013,f,f,t,18.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2013,f,f,t,24.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2014,t,f,f,47,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2014,t,f,f,142,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2014,f,f,t,13,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag80,2014,f,f,t,26.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag98,2008,f,t,f,56.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag98,2008,f,f,t,25.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag98,2009,f,t,f,60.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag98,2009,f,f,t,30,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag98,2010,f,t,f,57.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag98,2010,f,f,t,24.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag98,2011,f,t,f,56.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag98,2011,f,f,t,24.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag98,2012,f,f,t,20.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
41ag98,2013,t,f,f,276,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag98,2013,f,t,f,22.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag98,2014,t,f,f,353,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
41ag98,2014,f,t,f,66,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2005,t,f,f,190,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2006,t,f,f,200,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2007,t,f,f,210,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2008,f,f,f,111,"RENT, CASH, CROPLAND - EXPENSE, MEASURED IN $ / ACRE"
53,2008,t,f,f,250,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2008,f,t,f,74,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2008,f,f,t,15,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53,2009,f,f,f,171,"RENT, CASH, CROPLAND - EXPENSE, MEASURED IN $ / ACRE"
53,2009,t,f,f,245,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2009,f,t,f,74,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2009,f,f,t,10,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53,2010,f,f,f,176,"RENT, CASH, CROPLAND - EXPENSE, MEASURED IN $ / ACRE"
53,2010,t,f,f,245,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2010,f,t,f,70,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2010,f,f,t,10,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53,2011,f,f,f,176,"RENT, CASH, CROPLAND - EXPENSE, MEASURED IN $ / ACRE"
53,2011,t,f,f,270,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2011,f,t,f,66,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2011,f,f,t,10,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53,2012,f,f,f,215,"RENT, CASH, CROPLAND - EXPENSE, MEASURED IN $ / ACRE"
53,2012,t,f,f,330,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2012,f,t,f,66,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2012,f,f,t,9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53,2013,f,f,f,212,"RENT, CASH, CROPLAND - EXPENSE, MEASURED IN $ / ACRE"
53,2013,t,f,f,360,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2013,f,t,f,67,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2013,f,f,t,11,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53,2014,f,f,f,205,"RENT, CASH, CROPLAND - EXPENSE, MEASURED IN $ / ACRE"
53,2014,t,f,f,340,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2014,f,t,f,74,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53,2014,f,f,t,9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53001,2009,t,f,f,351,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53001,2009,f,f,t,18,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53001,2011,f,t,f,50.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53001,2012,t,f,f,562,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53001,2012,f,t,f,50.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53001,2012,f,f,t,12.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53001,2013,f,t,f,50,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53001,2013,f,f,t,8.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53001,2014,t,f,f,350,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53001,2014,f,t,f,52,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53001,2014,f,f,t,6.8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53003,2009,f,t,f,43,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53003,2010,f,f,t,4.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53003,2012,f,t,f,27.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53003,2012,f,f,t,4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53003,2013,f,f,t,3.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53003,2014,f,t,f,30.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53003,2014,f,f,t,3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53005,2009,t,f,f,358,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53005,2010,t,f,f,359,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53005,2010,f,f,t,36,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53005,2011,t,f,f,381,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53005,2011,f,f,t,35.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53005,2012,t,f,f,336,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53005,2013,t,f,f,378,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53005,2014,t,f,f,414,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53005,2014,f,f,t,24.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53007,2013,t,f,f,413,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53007,2014,t,f,f,333,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53011,2009,t,f,f,182,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53011,2009,f,t,f,58.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53011,2009,f,f,t,35,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53011,2010,f,t,f,55,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53011,2010,f,f,t,34,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53011,2011,t,f,f,163,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53011,2011,f,t,f,51.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53011,2011,f,f,t,28.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53011,2012,t,f,f,213,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53011,2012,f,t,f,46,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53011,2012,f,f,t,28.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53011,2013,t,f,f,198,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53011,2013,f,t,f,31.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53011,2013,f,f,t,26,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53011,2014,t,f,f,227,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53011,2014,f,t,f,47.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53011,2014,f,f,t,36,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53013,2012,f,t,f,59.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53013,2014,f,t,f,29,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53015,2009,t,f,f,128,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53015,2009,f,t,f,50.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53015,2009,f,f,t,40.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53015,2010,t,f,f,130,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53015,2010,f,f,t,45,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53015,2011,f,t,f,38,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53015,2012,f,t,f,44,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53015,2013,f,t,f,43.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53015,2014,f,t,f,63,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53015,2014,f,f,t,26.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53017,2009,f,f,t,6.9,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53017,2010,f,f,t,6.8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53017,2011,f,f,t,5.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53017,2012,f,f,t,4.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53017,2013,f,t,f,45,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53017,2013,f,f,t,4.4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53017,2014,t,f,f,210,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53017,2014,f,t,f,35.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53017,2014,f,f,t,4,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53019,2009,f,f,t,3.3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53019,2010,f,f,t,3.1,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53019,2014,f,f,t,3,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53021,2008,t,f,f,365,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53021,2009,t,f,f,363,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53021,2009,f,f,t,13,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53021,2010,t,f,f,356,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53021,2011,t,f,f,381,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53021,2012,t,f,f,422,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53021,2012,f,f,t,13,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53021,2013,t,f,f,484,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53021,2013,f,f,t,12.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53021,2014,t,f,f,433,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53021,2014,f,f,t,11.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53023,2009,f,t,f,47.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53023,2009,f,f,t,10,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53023,2010,f,t,f,46.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53023,2010,f,f,t,10,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53023,2011,f,t,f,41.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53023,2012,f,t,f,43.5,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53023,2013,f,t,f,37,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53023,2013,f,f,t,6.8,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53023,2014,f,t,f,51,"RENT, CASH, CROPLAND, NON-IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53023,2014,f,f,t,5.2,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53025,2008,t,f,f,240,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53025,2009,t,f,f,249,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
53025,2009,f,f,t,10.5,"RENT, CASH, PASTURELAND - EXPENSE, MEASURED IN $ / ACRE"
53025,2010,t,f,f,261,"RENT, CASH, CROPLAND, IRRIGATED - EXPENSE, MEASURED IN $ / ACRE"
